HOURS_DATASCIENCE,HOURS_BACKEND,HOURS_FRONTEND,NUM_COURSES_BEGINNER_DATASCIENCE,NUM_COURSES_BEGINNER_BACKEND,NUM_COURSES_BEGINNER_FRONTEND,NUM_COURSES_ADVANCED_DATASCIENCE,NUM_COURSES_ADVANCED_BACKEND,NUM_COURSES_ADVANCED_FRONTEND,AVG_SCORE_DATASCIENCE,AVG_SCORE_BACKEND,AVG_SCORE_FRONTEND,target
2.0235042576071742,-0.6660284364278781,-1.8917149277683076,0.18996753211363854,1.0733338047353413,-0.43567885665852957,-0.1731705754675024,1.2932529281508498,1.4391423513061186,-1.0099529674176657,0.5266878826846458,-2.0484707318117783,advanced_backend
0.18816588202946677,1.3234658746940935,-1.2214425358089727,-0.33192129237437956,1.0733338047353413,-0.01836194415035932,-0.656887266717509,1.2932529281508498,0.9131400299223034,1.2057966426281692,-0.5386193233927127,-1.1518337111534243,beginner_front_end
-0.8605989040149375,1.4138974342905468,0.06754283334359464,0.7118563566016567,-0.8246923751680031,1.6509057058823216,2.2454128807825304,-0.6212591786601788,2.491146994073749,0.8484176732659378,-0.9647422058236561,-1.1518337111534243,advanced_backend
1.7176145283442232,-0.7112442162261047,-0.7058483881479457,1.755634005577693,-0.8246923751680031,0.8162718808659811,-1.1406039579675156,0.8146249014480926,-1.1908692556129576,0.20513552841392116,-0.6806602842030272,-0.4621129260316134,advanced_data_science
-0.1177238472334845,-1.389480913199504,0.11910224810969733,-1.897587765838434,0.5988272597595051,-0.43567885665852957,-0.656887266717509,1.771880954853607,-0.1388646128453271,-0.15224344094831027,1.0948517259259036,1.6760215078460001,beginner_data_science
-0.3799150437445856,-0.5755968768314248,1.0987311286656485,0.18996753211363854,-0.35018583019216704,-0.8529957691666998,-1.1406039579675156,-1.099887205362936,0.9131400299223034,-0.3666708225656491,-0.2545374017720837,0.710412408675465,beginner_data_science
0.5377541440442682,-1.163402014208371,0.2737804924080054,-1.3756989413504157,-0.35018583019216704,0.3989549683578109,-0.1731705754675024,0.3359968747453355,-0.1388646128453271,-0.15224344094831027,-0.5386193233927127,-0.11725253347070803,advanced_front_end
-0.07402531448163432,-0.3495179778402917,1.7690035206249834,0.18996753211363854,-1.7737054651196753,0.8162718808659811,0.7942628070325107,-0.6212591786601788,-1.1908692556129576,-1.9391382877594674,0.3136264414691741,-0.8069733185925189,beginner_data_science
0.1007688165257664,-1.2538335738048243,1.51120644679447,-0.8538101168623977,-0.8246923751680031,1.2335887933741514,-0.656887266717509,0.8146249014480926,0.3871377085384881,-0.08076764707586398,-1.1778036470391278,-1.2897778681777865,advanced_front_end
0.7999453405553694,-1.389480913199504,-0.08713541095471343,0.18996753211363854,-0.35018583019216704,-0.8529957691666998,-1.6243206492175222,-0.14263115195742165,-1.1908692556129576,1.1343208487557228,-0.2545374017720837,0.9863007227241892,advanced_data_science
0.6688497422998188,0.9617396363082805,-1.7885960982361022,1.755634005577693,0.12432071478366906,-0.01836194415035932,0.7942628070325107,0.3359968747453355,-0.6648669342291423,-0.3666708225656491,-1.4618855686597567,0.29657993760237844,advanced_data_science
-1.166488633277889,0.23828715953665447,-0.7574078029140484,-0.33192129237437956,1.5478403497111775,0.8162718808659811,-1.6243206492175222,0.3359968747453355,-0.1388646128453271,1.4916998181179542,-0.18351692136692652,-1.0828616326412432,beginner_backend
0.8436438733072195,1.0973869757029604,-0.654288973381843,-0.33192129237437956,0.12432071478366906,-0.01836194415035932,-1.1406039579675156,-0.6212591786601788,-1.1908692556129576,0.2766113222863674,-1.1067831666339705,-1.7036103392508728,beginner_front_end
-0.6421062402556867,1.3686816544923202,0.3253399071741081,-0.33192129237437956,1.0733338047353413,-0.43567885665852957,0.3105461157825042,-0.6212591786601788,-0.6648669342291423,-1.6532351122696822,0.881790284710432,0.02069162355365413,advanced_front_end
-0.6858047730075368,-0.9825388950154644,0.3768993219402108,0.7118563566016567,0.5988272597595051,0.8162718808659811,-0.1731705754675024,-2.05714325876845,-0.1388646128453271,-0.7955255858003268,-0.04147596055661205,0.5724682516511028,beginner_data_science
0.9747394715627701,0.37393449893133435,-0.9636454619784591,-0.33192129237437956,0.5988272597595051,0.3989549683578109,-1.1406039579675156,0.8146249014480926,-0.1388646128453271,0.6339902916485989,-1.1067831666339705,-1.1518337111534243,beginner_front_end
-0.9042974367667878,0.14785559994020123,0.42845873670631346,-0.8538101168623977,1.0733338047353413,-0.43567885665852957,-0.1731705754675024,0.3359968747453355,-0.1388646128453271,-0.581098204182988,0.6687288434949603,-1.0828616326412432,advanced_front_end
-0.9916945022704882,-1.389480913199504,0.8409340548351351,-1.3756989413504157,-0.35018583019216704,-0.8529957691666998,-1.6243206492175222,0.8146249014480926,0.9131400299223034,-2.5109446387390375,0.7397493239001175,-0.6690291615681567,advanced_front_end
1.9798057248553242,-1.5703440323924107,-0.5511701438496377,-1.3756989413504157,0.12432071478366906,-0.01836194415035932,-1.1406039579675156,-0.14263115195742165,-0.6648669342291423,-0.7955255858003268,-0.6096398037978699,-0.5310850045437945,beginner_front_end
1.5428203973368224,-0.439949537436745,-0.03557599618861074,0.7118563566016567,1.5478403497111775,-0.01836194415035932,1.7616961895325238,-0.6212591786601788,0.3871377085384881,0.13365973454147487,0.8107698043052748,-0.11725253347070803,beginner_front_end
0.712548275051669,0.14785559994020123,1.5627658615605726,1.2337451810896747,-0.35018583019216704,1.2335887933741514,-0.1731705754675024,-1.099887205362936,-1.1908692556129576,-0.15224344094831027,-0.18351692136692652,0.5034961731389217,advanced_data_science
-0.3362165109927354,-0.8468915556207846,2.490835327350421,-1.3756989413504157,-1.2991989201438392,-0.01836194415035932,1.7616961895325238,0.3359968747453355,-1.1908692556129576,-1.367331936779897,0.5266878826846458,-1.2897778681777865,beginner_data_science
-0.03032678172978414,1.0521711959047337,-0.1902542404869188,-0.33192129237437956,-1.2991989201438392,2.0682226183904917,0.3105461157825042,-0.14263115195742165,3.017149315457565,0.41956291003126,1.165872206331061,-2.1864148888361403,advanced_backend
-0.03032678172978414,0.32871871913310774,-0.3964918995513296,0.7118563566016567,-0.8246923751680031,1.2335887933741514,-0.1731705754675024,-0.14263115195742165,1.4391423513061186,0.919893467138384,0.38464692187433136,0.22760785909019737,advanced_backend
0.7562468078035192,1.006955416106507,0.8924934696012377,-0.8538101168623977,-0.8246923751680031,-0.43567885665852957,0.7942628070325107,0.8146249014480926,0.9131400299223034,-1.367331936779897,-0.2545374017720837,0.5034961731389217,advanced_backend
1.936107192103474,-0.0330075192527053,1.5627658615605726,0.18996753211363854,2.0223468946870136,0.3989549683578109,0.3105461157825042,0.8146249014480926,-0.1388646128453271,-1.0099529674176657,-2.243110853116486,-0.944917475616881,beginner_front_end
1.5428203973368224,-1.0277546748136912,-1.8917149277683076,0.7118563566016567,-1.2991989201438392,-0.43567885665852957,0.7942628070325107,-1.099887205362936,-0.1388646128453271,1.2772724365006154,0.029544519848545184,0.29657993760237844,advanced_backend
2.198298388614575,2.589507709044439,-0.2933730700191242,1.755634005577693,-0.8246923751680031,-0.8529957691666998,-1.1406039579675156,0.3359968747453355,0.3871377085384881,-0.7955255858003268,0.6687288434949603,0.8483565656998271,beginner_backend
1.455423331833122,-0.2138706384456118,0.17066166287580004,0.7118563566016567,1.0733338047353413,-0.01836194415035932,0.7942628070325107,1.2932529281508498,-0.6648669342291423,-1.4388077306523435,0.38464692187433136,-0.6000570830559756,advanced_data_science
-1.6471724935482408,0.6904449575189208,-0.2933730700191242,-0.33192129237437956,-0.8246923751680031,0.3989549683578109,2.2454128807825304,-1.099887205362936,-0.1388646128453271,-0.15224344094831027,0.597708363089803,0.5034961731389217,advanced_backend
-0.467312109248286,0.37393449893133435,-1.5307990244055887,1.2337451810896747,0.12432071478366906,1.2335887933741514,1.2779794982825172,-2.05714325876845,-0.1388646128453271,0.9913692610108302,0.3136264414691741,-1.6346382607386918,advanced_backend
-0.467312109248286,0.10263982014197459,-1.0152048767445618,0.18996753211363854,-0.35018583019216704,-0.01836194415035932,-1.1406039579675156,1.2932529281508498,-0.6648669342291423,1.8490787874801857,-0.8227012450133416,-0.7380012400803377,beginner_front_end
-1.6471724935482408,1.142602755501187,0.3253399071741081,1.755634005577693,0.12432071478366906,2.9028564434068325,-0.1731705754675024,-0.14263115195742165,3.54315163684138,0.6339902916485989,-0.6096398037978699,0.15863578057801628,advanced_backend
-0.5984077075038365,1.0973869757029604,0.6346963957707242,-0.33192129237437956,-0.35018583019216704,-1.6876295941830404,-0.1731705754675024,0.8146249014480926,0.3871377085384881,-1.7961867000145748,0.881790284710432,0.6414403301632838,advanced_front_end
-0.8169003712630875,0.19307137973842783,-0.6027295586157403,1.2337451810896747,1.0733338047353413,-0.43567885665852957,0.3105461157825042,-0.6212591786601788,0.3871377085384881,1.0628450548832766,1.3789336475465326,0.43452409462674063,beginner_backend
-0.20512091273718486,1.5043289938870001,-1.8917149277683076,-1.3756989413504157,-0.8246923751680031,0.8162718808659811,-1.6243206492175222,-0.6212591786601788,0.3871377085384881,0.06218394066902859,0.3136264414691741,-1.1518337111534243,beginner_backend
-0.24881944548903506,0.7356607373171474,-1.7370366834699995,-0.8538101168623977,0.12432071478366906,-0.01836194415035932,-0.656887266717509,0.3359968747453355,-1.1908692556129576,1.420224024245508,-0.18351692136692652,-0.2551966904950702,beginner_backend
-0.7732018385112372,0.23828715953665447,-1.0152048767445618,-1.3756989413504157,-1.2991989201438392,-0.8529957691666998,0.3105461157825042,-0.14263115195742165,0.3871377085384881,0.13365973454147487,1.0238312455207463,0.3655520161145595,beginner_backend
0.5814526767961185,-0.4851653172349716,-0.9636454619784591,3.321300479041747,0.5988272597595051,0.8162718808659811,-0.656887266717509,-0.14263115195742165,0.3871377085384881,0.7054660855210452,-0.5386193233927127,1.3311611152850946,advanced_backend
2.591585183381227,-1.299049353603051,0.5831369810046215,-0.33192129237437956,1.5478403497111775,1.6509057058823216,-0.1731705754675024,0.3359968747453355,-1.7168715769967728,-0.8670013796727731,-0.5386193233927127,0.6414403301632838,beginner_front_end
1.1058350698183206,1.3234658746940935,-0.7574078029140484,1.2337451810896747,0.5988272597595051,0.3989549683578109,1.7616961895325238,0.8146249014480926,-0.6648669342291423,-0.9384771735452194,-0.5386193233927127,-0.39314084751943235,advanced_data_science
-1.6471724935482408,-2.022501830374677,0.48001815147241617,-0.33192129237437956,-0.8246923751680031,1.6509057058823216,-1.1406039579675156,-2.05714325876845,0.3871377085384881,-1.2243803490350045,0.3136264414691741,0.5034961731389217,beginner_data_science
